orderNumber, itemNumber, product, sourceLocation, destinationLocation, mot, quantity, uom, category, categoryDescription, startDate, endDate, destDaySupp, destStockOH, abcClass, week, approveLoad, reasonCode
2721728408,10,3800012469,8759,3400,ZTL,416,CS,EF,Deployment: Purchase requisition,20251114,20251117,0,0,CS   ,D       ,,
2721728409,10,3800052448,8759,3400,ZTL,1152,CS,EF,Deployment: Purchase requisition,20251024,20251027,25,3631.125,ZNL  ,D       ,,
2721728420,10,3800012474,8759,3400,ZTL,64,CS,EF,Deployment: Purchase requisition,20251031,20251103,20,4987.5,ZNL  ,D       ,,
2721728421,10,3800012474,8759,3400,ZTL,160,CS,EF,Deployment: Purchase requisition,20251107,20251110,13,26.375,UL   ,D       ,,
2721728424,10,3800018166,8857,3400,ZIM,240,CS,EF,Deployment: Purchase requisition,20251201,20251207,38,12056,ZNL  ,D       ,,
2721728425,10,3800018166,8857,3400,ZIM,240,CS,EF,Deployment: Purchase requisition,20251208,20251214,39,28.45,UL   ,D       ,,
2721728426,10,3800018166,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251215,20251221,37,12056,ZNL  ,D       ,,
2721728427,10,3800018166,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251111,20251117,38,5344.29,ZNK  ,D       ,,
2721728428,10,3800018166,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251110,20251116,38,5344.29,ZNK  ,D       ,,
2721728429,10,3800018166,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251114,20251120,38,5344.29,ZNK  ,D       ,,
2721728430,10,3800018166,8857,3400,ZIM,240,CS,EF,Deployment: Purchase requisition,20251117,20251123,37,26.025,UL   ,D       ,,
2721728431,10,3800018166,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251124,20251130,38,5439.1,ZNK  ,D       ,,
2721728432,10,3800018166,8857,3400,ZIM,160,CS,EF,Deployment: Purchase requisition,20251107,20251113,1,429,ZNL  ,D       ,,
2721728433,10,3800018166,8857,3400,ZTL,1200,CS,EF,Deployment: Purchase requisition,20251107,20251110,1,429,ZNL  ,D       ,,
2721728434,10,3800001596,8759,3400,ZTL,2160,CS,EF,Deployment: Purchase requisition,20251114,20251117,18,11142,ZNL  ,C       ,,
2721728435,10,85641600071,8793,3400,ZTL,1728,CS,EF,Deployment: Purchase requisition,20251113,20251116,65,22468.5,ZNL  ,A       ,,
2721728436,10,85641600071,8793,3400,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251213,20251216,37,3372,CS   ,A       ,,
2721728437,10,3800000596,8759,3400,ZTL,216,CS,EF,Deployment: Purchase requisition,20251107,20251110,29,2162,CS   ,C       ,,
2721728449,10,85641600017,8793,3400,ZTL,288,CS,EF,Deployment: Purchase requisition,20260103,20260106,72,4.243,UL   ,D       ,,
2721728450,10,85641600017,8793,3400,ZTL,288,CS,EF,Deployment: Purchase requisition,20251220,20251223,55,1638,ZNL  ,D       ,,
2721728451,10,85641600017,8793,3400,ZTL,288,CS,EF,Deployment: Purchase requisition,20251206,20251209,33,526.5,ZNL  ,D       ,,
2721728452,10,88462348618,8793,3400,ZTL,576,CS,EF,Deployment: Purchase requisition,20251227,20251230,7,1469.52,ZNK  ,D       ,,
2721728453,10,88462348618,8793,3400,ZTL,288,CS,EF,Deployment: Purchase requisition,20251213,20251216,21,5,UL   ,D       ,,
2721728454,10,3800018340,8857,3400,ZIM,2880,CS,EF,Deployment: Purchase requisition,20251031,20251106,20,2978,CS   ,B       ,,
2721728455,10,3800018340,8857,3400,ZIM,1440,CS,EF,Deployment: Purchase requisition,20251229,20260104,35,274,UL   ,B       ,,
2721728456,10,3800018340,8857,3400,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251031,20251103,20,2978,CS   ,B       ,,
2721728457,10,3800018340,8857,3400,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251229,20260101,35,274,UL   ,B       ,,
2721728458,10,3800005239,8759,3400,ZTL,1520,CS,EF,Deployment: Purchase requisition,20251024,20251027,29,16540.014,ZNK  ,A       ,,
2721728459,10,3800042798,8759,3400,ZIM,64,CS,EF,Deployment: Purchase requisition,20260105,20260110,47,1096.875,ZNL  ,D       ,,
2721728460,10,3800042798,8759,3400,ZTL,160,CS,EF,Deployment: Purchase requisition,20251031,20251103,0,0,ZNK  ,D       ,,
2721728461,10,3800012568,8759,3400,ZIM,3072,CS,EF,Deployment: Purchase requisition,20260105,20260110,119,3974,CS   ,D       ,,
2721728462,10,3800012568,8759,3400,ZIM,192,CS,EF,Deployment: Purchase requisition,20251222,20251227,53,1542.072,ZNL  ,D       ,,
2721728463,10,3800012568,8759,3400,ZIM,192,CS,EF,Deployment: Purchase requisition,20251215,20251220,49,14.896,UL   ,D       ,,
2721728464,10,3800012568,8759,3400,ZIM,192,CS,EF,Deployment: Purchase requisition,20251208,20251213,50,598.825,ZNK  ,D       ,,
2721728465,10,3800012568,8759,3400,ZIM,960,CS,EF,Deployment: Purchase requisition,20251201,20251206,52,14.354,UL   ,D       ,,
2721728466,10,3800031966,8759,3400,ZIM,32,CS,EF,Deployment: Purchase requisition,20251222,20251227,47,406,CS   ,D       ,,
2721728467,10,3800031966,8759,3400,ZIM,64,CS,EF,Deployment: Purchase requisition,20251215,20251220,54,3820.875,ZNL  ,D       ,,
2721728468,10,3800031966,8759,3400,ZIM,256,CS,EF,Deployment: Purchase requisition,20251208,20251213,54,3588,ZNL  ,D       ,,
2721728469,10,3800031966,8759,3400,ZIM,64,CS,EF,Deployment: Purchase requisition,20251107,20251112,18,5.5,UL   ,D       ,,
2721728470,10,3800031966,8759,3400,ZTL,128,CS,EF,Deployment: Purchase requisition,20251107,20251110,18,5.5,UL   ,D       ,,
2721728471,10,3800001096,8759,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251215,20251220,54,2722.5,ZNL  ,D       ,,
2721728472,10,3800001096,8759,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251208,20251213,51,2614.5,ZNL  ,D       ,,
2721728473,10,3800001096,8759,3400,ZIM,162,CS,EF,Deployment: Purchase requisition,20251222,20251227,51,1173.575,ZNK  ,D       ,,
2721728474,10,3800001096,8759,3400,ZIM,216,CS,EF,Deployment: Purchase requisition,20260112,20260117,49,2506.5,ZNL  ,D       ,,
2721728475,10,3800001096,8759,3400,ZIM,378,CS,EF,Deployment: Purchase requisition,20251121,20251126,35,1885.5,ZNL  ,D       ,,
2721728476,10,3800012572,8759,3400,ZIM,14208,CS,EF,Deployment: Purchase requisition,20251114,20251119,36,83437.2,ZNL  ,A       ,,
2721728477,10,3800012572,8759,3400,ZIM,12096,CS,EF,Deployment: Purchase requisition,20251121,20251126,35,38477.46,ZNK  ,A       ,,
2721728478,10,3800012572,8759,3400,ZIM,17088,CS,EF,Deployment: Purchase requisition,20251208,20251213,43,110670.525,ZNL  ,A       ,,
2721728479,10,3800012572,8759,3400,ZIM,5952,CS,EF,Deployment: Purchase requisition,20251107,20251112,38,559.417,UL   ,A       ,,
2721728480,10,3800012572,8759,3400,ZIM,11904,CS,EF,Deployment: Purchase requisition,20251024,20251029,24,24990,ZNK  ,A       ,,
2721728481,10,3800012572,8759,3400,ZTL,6336,CS,EF,Deployment: Purchase requisition,20251114,20251117,36,83437.2,ZNL  ,A       ,,
2721728482,10,3800012572,8759,3400,ZTL,11328,CS,EF,Deployment: Purchase requisition,20251107,20251110,38,559.417,UL   ,A       ,,
2721728483,10,3800052447,8759,3400,ZIM,1152,CS,EF,Deployment: Purchase requisition,20251114,20251119,30,2045.1,ZNK  ,D       ,,
2721728484,10,3800052447,8759,3400,ZIM,384,CS,EF,Deployment: Purchase requisition,20251024,20251029,13,961.35,ZNK  ,D       ,,
2721728485,10,3800052447,8759,3400,ZIM,2112,CS,EF,Deployment: Purchase requisition,20251121,20251126,25,3622.5,ZNL  ,D       ,,
2721728486,10,3800052447,8759,3400,ZIM,1344,CS,EF,Deployment: Purchase requisition,20251229,20260103,47,2991.15,ZNK  ,D       ,,
2721728487,10,3800052447,8759,3400,ZTL,1152,CS,EF,Deployment: Purchase requisition,20251114,20251117,30,2045.1,ZNK  ,D       ,,
2721728488,10,3800052447,8759,3400,ZTL,2496,CS,EF,Deployment: Purchase requisition,20251024,20251027,13,961.35,ZNK  ,D       ,,
2721728489,10,3800016046,3488,3400,ZIM,180,CS,EF,Deployment: Purchase requisition,20251027,20251102,68,66914.55,ZNL  ,C       ,,
2721728490,10,3800016046,3488,3400,ZIM,120,CS,EF,Deployment: Purchase requisition,20251029,20251104,68,66914.55,ZNL  ,C       ,,
2721728491,10,3800016046,3488,3400,ZIM,600,CS,EF,Deployment: Purchase requisition,20251227,20260102,44,262.033,UL   ,C       ,,
2721728492,10,3800016046,3488,3400,ZIM,3720,CS,EF,Deployment: Purchase requisition,20251220,20251226,35,17124.45,ZNK  ,C       ,,
2721728493,10,3800016046,3488,3400,ZIM,840,CS,EF,Deployment: Purchase requisition,20251213,20251219,26,34249.05,ZNL  ,C       ,,
2721728494,10,3800016046,3488,3400,ZIM,3660,CS,EF,Deployment: Purchase requisition,20251206,20251212,28,4496,CS   ,C       ,,
2721728495,10,3800016046,3488,3400,ZIM,180,CS,EF,Deployment: Purchase requisition,20251129,20251205,38,23582.12,ZNK  ,C       ,,
2721728496,10,3800016046,3488,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251102,20251108,61,63556.2,ZNL  ,C       ,,
2721728497,10,3800016046,3488,3400,ZIM,240,CS,EF,Deployment: Purchase requisition,20251101,20251107,68,66914.55,ZNL  ,C       ,,
2721728498,10,3800002991,3405,3400,ZIM,33.303,CS,EF,Deployment: Purchase requisition,20260201,20260207,0,0,ZNK  ,D       ,,
2721728499,10,3800002991,3405,3400,ZIM,40.577,CS,EF,Deployment: Purchase requisition,20260125,20260131,0,0,ZNL  ,D       ,,
2721728500,10,3800002991,3405,3400,ZIM,311.331,CS,EF,Deployment: Purchase requisition,20260118,20260124,0,0,CS   ,D       ,,
2721728501,10,3800002996,8759,3400,ZIM,756,CS,EF,Deployment: Purchase requisition,20260105,20260110,62,24.037,UL   ,D       ,,
2721728502,10,3800019106,8759,3400,ZIM,1000,CS,EF,Deployment: Purchase requisition,20251222,20251227,52,104.33,UL   ,B       ,,
2721728503,10,3800019106,8759,3400,ZIM,200,CS,EF,Deployment: Purchase requisition,20251020,20251025,65,15009.4,ZNK  ,B       ,,
2721728504,10,3800019106,8759,3400,ZIM,1400,CS,EF,Deployment: Purchase requisition,20251215,20251220,52,10957.919,ZNK  ,B       ,,
2721728505,10,3800019106,8759,3400,ZIM,1200,CS,EF,Deployment: Purchase requisition,20251208,20251213,52,104.97,UL   ,B       ,,
2721728506,10,3800019106,8759,3400,ZIM,5800,CS,EF,Deployment: Purchase requisition,20251201,20251206,52,11228.511,ZNK  ,B       ,,
2721728507,10,88462310164,8793,3400,ZTL,3744,CS,EF,Deployment: Purchase requisition,20251129,20251202,51,7345.546,ZNK  ,A       ,,
2721728508,10,88462310164,8793,3400,ZTL,576,CS,EF,Deployment: Purchase requisition,20251206,20251209,51,8168.786,ZNK  ,A       ,,
2721728509,10,88462310164,8793,3400,ZTL,576,CS,EF,Deployment: Purchase requisition,20251213,20251216,54,33.812,UL   ,A       ,,
2721728510,10,88462310164,8793,3400,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251220,20251223,51,19593.75,ZNL  ,A       ,,
2721728511,10,88462310164,8793,3400,ZTL,1440,CS,EF,Deployment: Purchase requisition,20260103,20260106,59,5910,CS   ,A       ,,
2721728512,10,88462310244,3488,3400,ZIM,576,CS,EF,Deployment: Purchase requisition,20251116,20251122,18,386,CS   ,A       ,,
2721728513,10,88462310244,3488,3400,ZIM,576,CS,EF,Deployment: Purchase requisition,20251206,20251212,32,656,CS   ,A       ,,
2721728514,10,3800001691,3405,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251018,20251024,0,0,,,,
2721728515,10,3800001691,3405,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251027,20251102,7,381.045,ZNK  ,D       ,,
2721728516,10,3800001691,3405,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251105,20251111,38,1574.986,ZNK  ,D       ,,
2721728517,10,3800001691,3405,3400,ZIM,120,CS,EF,Deployment: Purchase requisition,20251117,20251123,36,399,CS   ,D       ,,
2721728518,10,3800001691,3405,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251130,20251206,40,1593.131,ZNK  ,D       ,,
2721728519,10,3800001691,3405,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251207,20251213,39,420,CS   ,D       ,,
2721728520,10,3800001691,3405,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251214,20251220,39,1455.229,ZNK  ,D       ,,
2721728521,10,3800001691,3405,3400,ZIM,60,CS,EF,Deployment: Purchase requisition,20251221,20251227,46,442,CS   ,D       ,,
2721728522,10,3800001691,3405,3400,ZTL,60,CS,EF,Deployment: Purchase requisition,20251026,20251029,7,381.045,ZNK  ,D       ,,
2721728523,10,3800001691,3405,3400,ZTL,60,CS,EF,Deployment: Purchase requisition,20251103,20251106,38,1574.986,ZNK  ,D       ,,
2721728524,10,3800001691,3405,3400,ZTL,60,CS,EF,Deployment: Purchase requisition,20251113,20251116,39,3456,ZNL  ,D       ,,
2721728525,10,3800000591,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251113,20251119,14,5646.328,ZNK  ,C       ,,
2721728526,10,3800000591,8857,3400,ZIM,160,CS,EF,Deployment: Purchase requisition,20251114,20251120,14,5646.328,ZNK  ,C       ,,
2721728527,10,3800000591,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251117,20251123,40,118.4,UL   ,C       ,,
2721728528,10,3800000591,8857,3400,ZIM,1680,CS,EF,Deployment: Purchase requisition,20251208,20251214,35,12330.674,ZNK  ,C       ,,
2721728529,10,3800000591,8857,3400,ZIM,720,CS,EF,Deployment: Purchase requisition,20251215,20251221,41,31988.25,ZNL  ,C       ,,
2721728530,10,3800000591,8857,3400,ZIM,160,CS,EF,Deployment: Purchase requisition,20251112,20251118,14,5646.328,ZNK  ,C       ,,
2721728531,10,3800000591,8857,3400,ZIM,80,CS,EF,Deployment: Purchase requisition,20251111,20251117,14,5646.328,ZNK  ,C       ,,
2721728532,10,3800000591,8857,3400,ZIM,400,CS,EF,Deployment: Purchase requisition,20251110,20251116,14,5646.328,ZNK  ,C       ,,
2721728533,10,3800000591,8857,3400,ZIM,880,CS,EF,Deployment: Purchase requisition,20251107,20251113,18,2372,CS   ,C       ,,
2721728534,10,3800000591,8857,3400,ZIM,800,CS,EF,Deployment: Purchase requisition,20251222,20251228,40,14486.322,ZNK  ,C       ,,
2721728535,10,3800000591,8857,3400,ZIM,400,CS,EF,Deployment: Purchase requisition,20251229,20260104,40,14461.826,ZNK  ,C       ,,
2721728536,10,3800000591,8857,3400,ZTL,1600,CS,EF,Deployment: Purchase requisition,20251208,20251211,35,12330.674,ZNK  ,C       ,,
2721728537,10,3800000591,8857,3400,ZTL,2800,CS,EF,Deployment: Purchase requisition,20251107,20251110,18,2372,CS   ,C       ,,
2721728538,10,3800011467,8759,3400,ZIM,256,CS,EF,Deployment: Purchase requisition,20251215,20251220,25,497,CS   ,D       ,,
2721728539,10,3800011467,8759,3400,ZIM,384,CS,EF,Deployment: Purchase requisition,20251208,20251213,18,2970,ZNL  ,D       ,,
2721728540,10,3800011467,8759,3400,ZIM,32,CS,EF,Deployment: Purchase requisition,20251201,20251206,10,493,CS   ,D       ,,
2721728541,10,3800011467,8759,3400,ZIM,320,CS,EF,Deployment: Purchase requisition,20251118,20251123,7,27,UL   ,D       ,,
2721728542,10,3800011467,8759,3400,ZIM,96,CS,EF,Deployment: Purchase requisition,20251117,20251122,7,27,UL   ,D       ,,
2721728543,10,3800011467,8759,3400,ZIM,96,CS,EF,Deployment: Purchase requisition,20251222,20251227,27,1399.108,ZNK  ,D       ,,
2721728544,10,3800011467,8759,3400,ZIM,224,CS,EF,Deployment: Purchase requisition,20251229,20260103,32,3096,ZNL  ,D       ,,
2721728545,10,3800011467,8759,3400,ZIM,96,CS,EF,Deployment: Purchase requisition,20260105,20260110,29,509,CS   ,D       ,,
2721728546,10,3800011467,8759,3400,ZIM,96,CS,EF,Deployment: Purchase requisition,20260112,20260117,25,1366.444,ZNK  ,D       ,,
2721728547,10,3800011467,8759,3400,ZIM,45.265,CS,EF,Deployment: Purchase requisition,20260119,20260124,22,2970,ZNL  ,D       ,,
2721728548,10,3800011467,8759,3400,ZIM,160,CS,EF,Deployment: Purchase requisition,20251114,20251119,6,998.974,ZNK  ,D       ,,
2721728549,10,3800011467,8759,3400,ZTL,640,CS,EF,Deployment: Purchase requisition,20251114,20251117,6,998.974,ZNK  ,D       ,,
2721728550,10,3800011467,8759,3400,ZTL,64,CS,EF,Deployment: Purchase requisition,20251117,20251120,7,27,UL   ,D       ,,
2721728551,10,3800011467,8759,3400,ZTL,64,CS,EF,Deployment: Purchase requisition,20251118,20251121,7,27,UL   ,D       ,,
2721728552,10,3800001696,8759,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251222,20251227,26,505.197,ZNK  ,D       ,,
2721728553,10,3800001696,8759,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251215,20251220,33,1365,ZNL  ,D       ,,
2721728554,10,3800001696,8759,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251208,20251213,35,1413.75,ZNL  ,D       ,,
2721728555,10,3800001696,8759,3400,ZIM,378,CS,EF,Deployment: Purchase requisition,20251201,20251206,34,1260,ZNL  ,D       ,,
2721728556,10,3800001591,8857,3400,ZIM,2400,CS,EF,Deployment: Purchase requisition,20251215,20251221,23,77.85,UL   ,C       ,,
2721728557,10,3800001591,8857,3400,ZTL,2400,CS,EF,Deployment: Purchase requisition,20251201,20251204,37,120.275,UL   ,C       ,,
2721728558,10,3800007338,8832,3400,ZIM,125.627,CS,EF,Deployment: Purchase requisition,20260125,20260130,3,129.214,ZNK  ,D       ,,
2721728559,10,3800007338,8832,3400,ZIM,152.89,CS,EF,Deployment: Purchase requisition,20260118,20260123,2,43,CS   ,D       ,,
2721728560,10,3800007338,8832,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20260111,20260116,1,80.625,ZNL  ,D       ,,
2721728561,10,3800007338,8832,3400,ZIM,162,CS,EF,Deployment: Purchase requisition,20260104,20260109,2,231.125,ZNL  ,D       ,,
2721728562,10,3800007338,8832,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251228,20260102,1,0.556,UL   ,D       ,,
2721728563,10,3800007338,8832,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251221,20251226,2,68.264,ZNK  ,D       ,,
2721728564,10,3800007338,8832,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251214,20251219,2,1.593,UL   ,D       ,,
2721728565,10,3800007338,8832,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251207,20251212,0,4.876,ZNK  ,D       ,,
2721728566,10,3800007338,8832,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251130,20251205,1,80.625,ZNL  ,D       ,,
2721728567,10,3800007338,8832,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251117,20251122,8,5.333,UL   ,D       ,,
2721728568,10,3800007338,8832,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251116,20251121,8,5.333,UL   ,D       ,,
2721728569,10,3800007338,8832,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251112,20251117,18,11.63,UL   ,D       ,,
2721728570,10,3800007338,8832,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251109,20251114,18,11.63,UL   ,D       ,,
2721728571,10,3800007338,8832,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251106,20251111,23,2144.625,ZNL  ,D       ,,
2721728572,10,3800007338,8832,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251102,20251107,23,2144.625,ZNL  ,D       ,,
2721728573,10,3800007338,8832,3400,ZIM,136.386,CS,EF,Deployment: Purchase requisition,20260201,20260206,3,129.214,ZNK  ,D       ,,
2721728574,10,3800007338,8832,3400,ZIM,97.557,CS,EF,Deployment: Purchase requisition,20260208,20260213,0,0,,,,
2721728575,10,3800001196,8759,3400,ZIM,432,CS,EF,Deployment: Purchase requisition,20251208,20251213,35,2976.75,ZNL  ,D       ,,
2721728576,10,3800001196,8759,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20251215,20251220,34,14.667,UL   ,D       ,,
2721728577,10,3800001196,8759,3400,ZIM,54,CS,EF,Deployment: Purchase requisition,20260105,20260110,38,1221.738,ZNK  ,D       ,,
2721728578,10,3800001196,8759,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251229,20260103,40,15.37,UL   ,D       ,,
2721728579,10,3800001196,8759,3400,ZIM,108,CS,EF,Deployment: Purchase requisition,20251222,20251227,37,2733.75,ZNL  ,D       ,,
2721728580,10,3800001196,8759,3400,ZTL,378,CS,EF,Deployment: Purchase requisition,20251114,20251117,11,147,CS   ,D       ,,
2721728581,10,3800011469,8759,3400,ZIM,99.746,CS,EF,Deployment: Purchase requisition,20260126,20260131,13,636.948,ZNK  ,D       ,,
2721728582,10,3800011469,8759,3400,ZIM,142.706,CS,EF,Deployment: Purchase requisition,20260119,20260124,13,226,CS   ,D       ,,
2721728583,10,3800011469,8759,3400,ZIM,96,CS,EF,Deployment: Purchase requisition,20260112,20260117,13,1314,ZNL  ,D       ,,
2721728584,10,3800011469,8759,3400,ZIM,128,CS,EF,Deployment: Purchase requisition,20260105,20260110,12,212,CS   ,D       ,,
2721728585,10,3800011469,8759,3400,ZIM,576,CS,EF,Deployment: Purchase requisition,20251229,20260103,12,205,CS   ,D       ,,
2721728586,10,3800011469,8759,3400,ZIM,64,CS,EF,Deployment: Purchase requisition,20251208,20251213,10,14.063,UL   ,D       ,,
